36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 21.5, -41.6875, 0.00111111111111, 0.0, -0.00111111111111, 0.45, -0.16, 9.74, 0.07, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252036505
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 23.6875, -41.25, 0.00111111111111, 0.00333333333333, -0.00444444444444, 0.44, -0.16, 9.75, 0.06, 0.0, -0.04, 0.38, -0.16, 9.79, 1596252036538
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.1875, -40.875, -0.00222222222222, 0.0, 0.00111111111111, 0.43, -0.17, 9.73, 0.03, 0.0, -0.03, 0.38, -0.16, 9.79, 1596252036568
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.1875, -40.875, -0.00111111111111, -0.00222222222222, 0.00111111111111, 0.4, -0.15, 9.72, 0.02, 0.01, -0.07, 0.38, -0.16, 9.79, 1596252036605
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.375, 23.25, -40.875, -0.00111111111111, 0.00333333333333, -0.00111111111111, 0.44, -0.13, 9.74, 0.06, 0.03, -0.05, 0.38, -0.16, 9.79, 1596252036639
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 22.5, -40.0625, 0.0, 0.0, -0.00222222222222, 0.43, -0.12, 9.74, 0.02, 0.0, -0.07, 0.38, -0.16, 9.79, 1596252036668
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 22.5, -40.0625, 0.0, 0.0, 0.00222222222222, 0.42, -0.15, 9.73, 0.04, 0.01, -0.05, 0.38, -0.16, 9.79, 1596252036706
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 23.25, -40.5, 0.0, 0.00111111111111, 0.00444444444444, 0.42, -0.16, 9.73, 0.04, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252036739
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.5, -40.875, -0.00111111111111, -0.00111111111111, 0.0, 0.42, -0.16, 9.72, 0.04, 0.0, -0.07, 0.38, -0.16, 9.79, 1596252036768
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.5, -40.875, 0.00111111111111, 0.00333333333333, 0.00222222222222, 0.41, -0.15, 9.73, 0.03, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252036806
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.875, -41.6875, 0.0, 0.0, 0.00111111111111, 0.43, -0.16, 9.73, 0.05, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252036839
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.5, -40.0625, 0.00444444444444, 0.00111111111111, 0.0, 0.41, -0.13, 9.73, 0.02, 0.03, -0.07, 0.38, -0.16, 9.79, 1596252036868
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.5, -40.0625, -0.00111111111111, -0.00111111111111, -0.00333333333333, 0.42, -0.12, 9.72, 0.04, 0.03, -0.06, 0.38, -0.16, 9.79, 1596252036901
